network,registered_country_geoname_id
200.116.0.0/16,3686110
200.117.0.0/16,3865483
200.118.0.0/16,3686110
200.119.0.0/17,3686110
200.119.128.0/19,3595528
200.119.160.0/20,3595528
200.119.176.0/21,3595528
200.119.184.0/21,3624060
200.119.192.0/19,3923057
200.119.224.0/19,3895114
200.120.0.0/16,3895114
200.121.0.0/16,3932488
200.122.0.0/17,3865483
200.122.128.0/18,3624060
200.122.192.0/18,3686110
200.123.0.0/19,3932488
200.123.32.0/19,3865483
200.123.64.0/18,3865483
200.123.128.0/18,3865483
200.123.192.0/23,3865483
200.123.194.0/24,3865483
200.123.195.0/24,3865483
200.123.196.0/25,3865483
200.123.196.128/25,3865483
200.123.197.0/28,3865483
200.123.197.16/32,3865483
200.123.197.17/32,3865483
200.123.197.18/31,3865483
200.123.197.20/30,3865483
200.123.197.24/29,3865483
200.123.197.32/28,3865483
200.123.197.48/28,3865483
200.123.197.64/27,3865483
200.123.197.96/27,3865483
200.123.197.128/25,3865483
200.123.198.0/28,3865483
200.123.198.16/28,3865483
200.123.198.32/27,3865483
200.123.198.64/26,3865483
200.123.198.128/25,3865483
200.123.199.0/24,3865483
200.123.200.0/21,3865483
200.123.208.0/21,3582678
200.123.216.0/21,3865483
200.123.224.0/22,3469034
200.123.228.0/22,3932488
200.123.232.0/21,3469034
200.123.240.0/20,3865483
200.124.0.0/19,3703430
200.124.32.0/19,3895114
200.124.64.0/22,3469034
200.124.68.0/22,3508796
200.124.72.0/22,3996063
200.124.76.0/22,3469034
200.124.80.0/20,3469034
200.124.96.0/20,3865483
200.124.112.0/21,3865483
200.124.120.0/24,3437598
200.124.121.0/24,3625428
200.124.122.0/23,3865483
200.124.124.0/23,3686110
200.124.126.0/24,3865483
200.124.127.0/24,3703430
200.124.128.0/19,7626836
200.124.160.0/22,3996063
200.124.164.0/22,3469034
200.124.168.0/21,3469034
200.124.176.0/21,3865483
200.124.184.0/22,3865483
200.124.188.0/22,3865483
200.124.192.0/19,3439705
200.124.224.0/19,3658394
200.125.0.0/18,3439705
200.125.64.0/18,3865483
200.125.128.0/19,3658394
200.125.160.0/21,3573591
200.125.168.0/22,3508796
200.125.172.0/22,3469034
200.125.176.0/21,3469034
200.125.184.0/21,3625428
200.125.192.0/18,3658394
200.126.0.0/19,3658394
200.126.32.0/20,3895114
200.126.48.0/24,3658394
200.126.49.0/24,3895114
200.126.50.0/23,3895114
200.126.52.0/22,3932488
200.126.56.0/21,3932488
200.126.64.0/18,3895114
200.126.128.0/17,3865483
200.127.0.0/16,3865483
200.128.0.0/13,3469034
200.136.0.0/14,3469034
200.140.0.0/15,3469034
200.142.0.0/17,3469034
200.142.128.0/18,3469034
200.142.192.0/19,3469034
200.142.232.0/22,3469034
200.142.236.0/22,3865483
200.142.240.0/20,3469034
200.143.0.0/16,3469034
200.144.0.0/12,3469034
200.160.0.0/12,3469034
200.176.0.0/13,3469034
200.184.0.0/14,3469034
200.188.0.0/17,3996063
200.188.128.0/19,3996063
200.188.160.0/19,3469034
200.188.192.0/18,3469034
200.189.0.0/19,3469034
200.189.32.0/21,3469034
200.189.40.0/22,3469034
200.189.44.0/22,3608932
200.189.48.0/20,3469034
200.189.64.0/18,3469034
200.189.128.0/17,3469034
200.190.0.0/15,3469034
200.192.0.0/18,3469034
200.192.64.0/19,3469034
200.192.96.0/21,3469034
200.192.104.0/24,3469034
200.192.105.0/24,3932488
200.192.106.0/24,3686110
200.192.107.0/24,3469034
200.192.108.0/22,3469034
200.192.112.0/20,3469034
200.192.128.0/18,3469034
200.192.192.0/19,3469034
200.192.224.0/21,3469034
200.192.232.0/22,3469034
200.192.236.0/22,3624060
200.192.240.0/20,3469034
200.193.0.0/16,3469034
200.194.0.0/18,3996063
200.194.64.0/18,3469034
200.194.128.0/17,3469034
200.195.0.0/16,3469034
200.196.0.0/14,3469034
200.200.0.0/20,3469034
200.200.16.0/21,3469034
200.200.24.0/28,3469034
200.200.24.16/29,3469034
200.200.24.24/32,3469034
200.200.24.25/32,3469034
200.200.24.26/31,3469034
200.200.24.28/30,3469034
200.200.24.32/27,3469034
200.200.24.64/26,3469034
200.200.24.128/25,3469034
200.200.25.0/24,3469034
200.200.26.0/23,3469034
200.200.28.0/22,3469034
200.200.32.0/19,3469034
200.200.64.0/18,3469034
200.200.128.0/18,3469034
200.200.192.0/21,3469034
200.200.200.0/25,3469034
200.200.200.128/26,3469034
200.200.200.192/29,3469034
200.200.200.200/32,3469034
200.200.200.201/32,3469034
200.200.200.202/31,3469034
200.200.200.204/30,3469034
200.200.200.208/28,3469034
200.200.200.224/27,3469034
200.200.201.0/24,3469034
200.200.202.0/23,3469034
200.200.204.0/22,3469034
200.200.208.0/20,3469034
200.200.224.0/19,3469034
200.201.0.0/16,3469034
200.202.0.0/15,3469034
200.204.0.0/14,3469034
200.208.0.0/14,3469034
200.212.0.0/15,3469034
200.214.0.0/16,3469034
200.215.0.0/17,3469034
200.215.128.0/18,3469034
200.215.192.0/19,3469034
200.215.224.0/20,3469034
200.215.240.0/21,3469034
200.215.248.0/22,3932488
200.215.252.0/22,3469034
200.216.0.0/15,3469034
200.218.0.0/16,3469034
200.219.0.0/18,3469034
200.219.64.0/18,3469034
200.219.128.0/17,3469034
200.220.0.0/14,3469034
200.224.0.0/16,3469034
200.225.0.0/19,3996063
200.225.32.0/19,3469034
200.225.64.0/19,3469034
200.225.96.0/22,3469034
200.225.100.0/22,3469034
200.225.104.0/21,3469034
200.225.112.0/22,3469034
200.225.116.0/22,3469034
200.225.120.0/21,3469034
200.225.128.0/17,3469034
200.226.0.0/15,3469034
200.228.0.0/16,3469034
200.229.0.0/17,3469034
200.229.128.0/20,3469034
200.229.144.0/23,3624060
200.229.146.0/24,3624060
200.229.147.0/24,3624060
200.229.148.0/22,3865483
200.229.152.0/22,3625428
200.229.156.0/22,3469034
200.229.160.0/19,3469034
200.229.192.0/20,3469034
200.229.208.0/21,3469034
200.229.216.0/22,3625428
200.229.220.0/22,3469034
200.229.224.0/20,3469034
200.229.248.0/22,3469034
200.229.252.0/22,3865483
200.230.0.0/15,3469034
200.232.0.0/16,3469034
200.233.0.0/19,3469034
200.233.32.0/22,3469034
200.233.36.0/22,3469034
200.233.40.0/21,3469034
200.233.48.0/20,3469034
200.233.64.0/18,3469034
200.233.128.0/17,3469034
200.234.0.0/15,3469034
200.236.0.0/18,3469034
200.236.64.0/18,3996063
200.236.128.0/17,3469034
200.237.0.0/16,3469034
200.238.0.0/16,3469034
200.239.0.0/18,3996063
200.239.64.0/18,3469034
200.239.128.0/17,3469034
200.240.0.0/12,3469034
201.0.0.0/11,3469034
201.32.0.0/13,3469034
201.40.0.0/14,3469034
201.44.0.0/15,3469034
201.46.0.0/18,3469034
201.46.64.0/20,3469034
201.46.80.0/22,3469034
201.46.84.0/22,3996063
201.46.88.0/22,3469034
201.46.92.0/22,3996063
201.46.96.0/19,3469034
201.46.128.0/17,3469034
201.47.0.0/16,3469034
201.48.0.0/16,3469034
201.49.0.0/17,3469034
201.49.128.0/22,3686110
201.49.132.0/22,3865483
201.49.136.0/21,3469034
201.49.144.0/20,3469034
201.49.160.0/19,3469034
201.49.192.0/19,3469034
201.49.224.0/20,3469034
201.49.240.0/20,3469034
201.50.0.0/15,3469034
201.52.0.0/15,3469034
201.54.0.0/17,3469034
201.54.128.0/19,3469034
201.54.160.0/20,3469034
201.54.176.0/20,3469034
201.54.192.0/18,3469034
201.55.0.0/16,3469034
201.56.0.0/13,3469034
201.64.0.0/14,3469034
201.68.0.0/15,3469034
201.70.0.0/16,3469034
201.71.0.0/23,3895114
201.71.2.0/23,3625428
201.71.4.0/22,3469034
201.71.8.0/21,3469034
201.71.16.0/20,3469034
201.71.32.0/20,3469034
201.71.64.0/18,3469034
201.71.128.0/18,3469034
201.71.192.0/21,3469034
201.71.200.0/22,3469034
201.71.204.0/22,3996063
201.71.224.0/19,3469034
201.72.0.0/14,3469034
201.76.0.0/16,3469034
201.77.0.0/23,3469034
201.77.2.0/23,3865483
201.77.4.0/22,3469034
201.77.8.0/21,3469034
201.77.16.0/20,3469034
201.77.32.0/19,3469034
201.77.64.0/19,3469034
201.77.96.0/22,3996063
201.77.100.0/22,3469034
201.77.104.0/22,3469034
201.77.108.0/22,3996063
201.77.112.0/20,3469034
201.77.128.0/17,3469034
201.78.0.0/15,3469034
201.80.0.0/12,3469034
201.96.0.0/12,3996063
201.112.0.0/13,3996063
201.120.0.0/14,3996063
201.124.0.0/15,3996063
201.126.0.0/18,3996063
201.126.64.0/19,3996063
201.126.96.0/20,3996063
201.126.112.0/24,3996063
201.126.113.0/24,3996063
201.126.114.0/23,3996063
201.126.116.0/22,3996063
201.126.120.0/21,3996063
201.126.128.0/17,3996063
201.127.0.0/16,3996063
201.128.0.0/15,3996063
201.130.0.0/20,3996063
201.130.16.0/22,3686110
201.130.20.0/22,3469034
201.130.24.0/22,3932488
201.130.28.0/22,3469034
201.130.32.0/19,3996063
201.130.64.0/20,3996063
201.130.80.0/24,3996063
201.130.82.0/23,3625428
201.130.84.0/22,3469034
201.130.88.0/21,3469034
201.130.96.0/19,3996063
201.130.128.0/17,3996063
201.131.0.0/22,3996063
201.131.4.0/24,3996063
201.131.5.0/24,3469034
201.131.6.0/23,3996063
201.131.8.0/23,3996063
201.131.10.0/23,3469034
201.131.12.0/22,3996063
201.131.16.0/21,3996063
201.131.24.0/21,3469034
201.131.32.0/22,3996063
201.131.36.0/24,3996063
201.131.37.0/24,3624060
201.131.38.0/23,3895114
201.131.40.0/24,3996063
201.131.41.0/24,3923057
201.131.42.0/24,3585968
201.131.43.0/24,7626836
201.131.44.0/24,3996063
201.131.45.0/24,3923057
201.131.46.0/24,3686110
201.131.47.0/24,3865483
201.131.48.0/24,3996063
201.131.49.0/24,3703430
201.131.50.0/24,3508796
201.131.51.0/24,3437598
201.131.52.0/22,3996063
201.131.56.0/21,3996063
201.131.64.0/24,3624060
201.131.66.0/24,3617476
201.131.67.0/24,3932488
201.131.68.0/22,3469034
201.131.72.0/24,3996063
201.131.73.0/24,3595528
201.131.74.0/23,3865483
201.131.76.0/24,3996063
201.131.77.0/24,3723988
201.131.78.0/24,3686110
201.131.79.0/24,3865483
201.131.80.0/21,3469034
201.131.88.0/22,3686110
201.131.92.0/22,3469034
201.131.96.0/24,3996063
201.131.97.0/24,3686110
201.131.100.0/23,3996063
201.131.102.0/24,3865483
201.131.104.0/23,3996063
201.131.106.0/23,3508796
201.131.108.0/23,3996063
201.131.110.0/23,3585968
201.131.112.0/23,3996063
201.131.114.0/24,3686110
201.131.115.0/24,3617476
201.131.116.0/23,3996063
201.131.118.0/23,3865483
201.131.120.0/24,3996063
201.131.121.0/24,3932488
201.131.122.0/23,3585968
201.131.124.0/22,3996063
201.131.128.0/21,3996063
201.131.136.0/21,3469034
201.131.148.0/22,3703430
201.131.152.0/21,3469034
201.131.160.0/20,3469034
201.131.176.0/21,3469034
201.131.184.0/22,3469034
201.131.188.0/22,3686110
201.131.192.0/20,3996063
201.131.208.0/21,3469034
201.131.220.0/22,3932488
201.131.224.0/21,3469034
201.131.232.0/21,3996063
201.131.240.0/21,3469034
201.131.248.0/21,3996063
201.132.0.0/14,3996063
201.136.0.0/15,3996063
201.138.0.0/16,3996063
201.139.0.0/18,3996063
201.139.64.0/20,3996063
201.139.80.0/22,3865483
201.139.84.0/22,3469034
201.139.88.0/21,3469034
201.139.96.0/19,3996063
201.139.128.0/19,3996063
201.139.160.0/21,3996063
201.139.168.0/22,3996063
201.139.172.0/22,3469034
201.139.176.0/21,3996063
201.139.184.0/21,3469034
201.139.192.0/20,3996063
201.139.208.0/21,3996063
201.139.216.0/21,3469034
201.139.224.0/19,3996063
201.140.0.0/17,3996063
201.140.128.0/18,3996063
201.140.192.0/20,3996063
201.140.208.0/21,3469034
201.140.216.0/22,3469034
201.140.220.0/22,3469034
201.140.224.0/22,3865483
201.140.228.0/22,3469034
201.140.232.0/21,3469034
201.140.240.0/20,3469034
201.141.0.0/16,3996063
201.142.0.0/15,3996063
201.144.0.0/14,3996063
201.148.0.0/18,3996063
201.148.64.0/19,3996063
201.148.96.0/21,3469034
201.148.104.0/22,3895114
201.148.108.0/22,3469034
201.148.112.0/22,3469034
201.148.116.0/22,3469034
201.148.120.0/21,3469034
201.148.128.0/19,3996063
201.148.160.0/21,3469034
201.148.168.0/23,3608932
201.148.170.0/23,6252001
201.148.172.0/22,3469034
201.148.176.0/20,3469034
201.148.192.0/20,3996063
201.148.208.0/22,3469034
201.148.212.0/22,3895114
201.148.216.0/21,3469034
201.148.224.0/21,3469034
201.148.232.0/22,3624060
201.148.236.0/22,3469034
201.148.240.0/20,3469034
201.149.0.0/18,3996063
201.149.64.0/19,3996063
201.149.96.0/22,3469034
201.149.100.0/22,3469034
201.149.104.0/21,3469034
201.149.112.0/20,3469034
201.149.128.0/17,3996063
201.150.0.0/21,3996063
201.150.8.0/22,3996063
201.150.12.0/22,3469034
201.150.16.0/21,3469034
201.150.24.0/22,3469034
201.150.28.0/22,3895114
201.150.32.0/20,3996063
201.150.48.0/21,3469034
201.150.56.0/22,3469034
201.150.60.0/22,3932488
201.150.64.0/20,3996063
201.150.80.0/22,3469034
201.150.84.0/22,3585968
201.150.88.0/21,3469034
201.150.96.0/22,3686110
201.150.100.0/22,3469034
201.150.104.0/22,3723988
201.150.108.0/22,3469034
201.150.112.0/22,3469034
201.150.116.0/22,3469034
201.150.120.0/21,3469034
201.150.128.0/20,3996063
201.150.144.0/20,3469034
201.150.160.0/19,3923057
201.150.192.0/18,3996063
201.151.0.0/16,3996063
201.152.0.0/14,3996063
201.156.0.0/16,3996063
201.157.0.0/17,3996063
201.157.128.0/18,3996063
201.157.192.0/18,3469034
201.158.0.0/21,3996063
201.158.8.0/21,3469034
201.158.16.0/22,3996063
201.158.20.0/22,3469034
201.158.24.0/21,3469034
201.158.32.0/21,3996063
201.158.40.0/21,3469034
201.158.48.0/22,3608932
201.158.52.0/22,3932488
201.158.56.0/21,3469034
201.158.64.0/19,3996063
201.158.96.0/22,3703430
201.158.100.0/22,3469034
201.158.104.0/22,3996063
201.158.108.0/22,3469034
201.158.112.0/21,3996063
201.158.120.0/21,3865483
201.158.128.0/17,3996063
201.159.0.0/21,3996063
201.159.8.0/21,3865483
201.159.16.0/21,3996063
201.159.24.0/21,3469034
201.159.32.0/20,3996063
201.159.48.0/22,3996063
201.159.52.0/22,3469034
201.159.56.0/21,3865483
201.159.64.0/21,3996063
201.159.72.0/21,3469034
201.159.80.0/22,3469034
201.159.84.0/22,3469034
201.159.88.0/21,3469034
201.159.96.0/20,3996063
201.159.112.0/23,3595528
201.159.114.0/23,3595528
201.159.116.0/22,3469034
201.159.120.0/22,3469034
201.159.124.0/22,3996063
201.159.128.0/20,3996063
201.159.144.0/20,3469034
201.159.168.0/21,3895114
201.159.176.0/22,3996063
201.159.180.0/22,3469034
201.159.184.0/21,3469034
201.159.192.0/20,3996063
201.159.208.0/21,3996063
201.159.216.0/22,3865483
201.159.220.0/22,3658394
201.159.224.0/20,3996063
201.159.240.0/21,3996063
201.159.248.0/21,3469034
201.160.0.0/15,3996063
201.162.0.0/18,3996063
201.162.64.0/18,3469034
201.162.128.0/17,3996063
201.163.0.0/16,3996063
201.164.0.0/14,3996063
201.168.0.0/14,3996063
201.172.0.0/15,3996063
201.174.0.0/21,3996063
201.174.8.0/23,3996063
201.174.10.0/26,3996063
201.174.10.64/30,3996063
201.174.10.68/30,3996063
201.174.10.72/30,3996063
201.174.10.76/30,3996063
201.174.10.80/30,3996063
201.174.10.84/30,3996063
201.174.10.88/30,3996063
201.174.10.92/30,3996063
201.174.10.96/30,3996063
201.174.10.100/30,3996063
201.174.10.104/29,3996063
201.174.10.112/28,3996063
201.174.10.128/25,3996063
201.174.11.0/24,3996063
201.174.12.0/22,3996063
201.174.16.0/20,3996063
201.174.32.0/19,3996063
201.174.64.0/18,3996063
201.174.128.0/20,3996063
201.174.144.0/22,3996063
201.174.148.0/23,3996063
201.174.150.0/24,3996063
201.174.151.0/24,3996063
201.174.152.0/21,3996063
201.174.160.0/19,3996063
201.174.192.0/18,3996063
201.175.0.0/19,3996063
201.175.32.0/20,3996063
201.175.48.0/20,3469034
201.175.64.0/18,3996063
201.175.128.0/17,3996063
201.176.0.0/14,3865483
201.180.0.0/15,3865483
201.182.0.0/22,3865483
201.182.4.0/22,3469034
201.182.8.0/21,3469034
201.182.16.0/22,3865483
201.182.20.0/22,3996063
201.182.24.0/22,3585968
201.182.28.0/22,3469034
201.182.32.0/20,3469034
201.182.48.0/22,3469034
201.182.52.0/23,3469034
201.182.54.0/24,3469034
201.182.55.0/24,3624060
201.182.56.0/21,3469034
201.182.64.0/21,3469034
201.182.72.0/22,3469034
201.182.76.0/22,3624060
201.182.80.0/22,3865483
201.182.84.0/22,3658394
201.182.88.0/21,3469034
201.182.96.0/21,3469034
201.182.104.0/22,3469034
201.182.108.0/22,3865483
201.182.112.0/22,3865483
201.182.116.0/22,3469034
201.182.120.0/21,3469034
201.182.128.0/20,3865483
201.182.144.0/22,3469034
201.182.148.0/22,3658394
201.182.152.0/22,3469034
201.182.160.0/20,3469034
201.182.176.0/21,3469034
201.182.184.0/22,3469034
201.182.188.0/22,3865483
201.182.192.0/19,3469034
201.182.224.0/23,3469034
201.182.226.0/23,3624060
201.182.228.0/22,3469034
201.182.232.0/21,3469034
201.182.240.0/22,3658394
201.182.244.0/22,3469034
201.182.248.0/22,3686110
201.182.252.0/22,3469034
201.183.0.0/16,3658394
201.184.0.0/15,3686110
201.186.0.0/15,3895114
201.188.0.0/15,3895114
201.190.0.0/18,3608932
201.190.64.0/18,3686110
201.190.128.0/17,3865483
201.191.0.0/16,3624060
201.192.0.0/12,3624060
201.208.0.0/14,3625428
201.212.0.0/15,3865483
201.214.0.0/15,3895114
201.216.0.0/18,3686110
201.216.64.0/18,3469034
201.216.128.0/18,3595528
201.216.192.0/18,3865483
201.217.0.0/18,3437598
201.217.64.0/18,3658394
201.217.128.0/18,3439705
201.217.192.0/19,3686110
201.217.224.0/20,3865483
201.217.240.0/22,3895114
201.217.244.0/22,3865483
201.217.248.0/21,3895114
201.218.0.0/18,3658394
201.218.64.0/18,3703430
201.218.128.0/19,3895114
201.218.160.0/19,3624060
201.218.192.0/20,3703430
201.218.208.0/22,3703430
201.218.212.0/23,3703430
201.218.214.0/24,3703430
201.218.215.0/24,3703430
201.218.216.0/21,3703430
201.218.224.0/19,3703430
201.219.0.0/18,3658394
201.219.64.0/19,3865483
201.219.96.0/20,3865483
201.219.112.0/20,3686110
201.219.128.0/19,3895114
201.219.160.0/19,3865483
201.219.192.0/19,3686110
201.219.224.0/21,3439705
201.219.232.0/21,3895114
201.219.240.0/21,3686110
201.219.248.0/22,3469034
201.219.252.0/22,3439705
201.220.0.0/20,7609695
201.220.16.0/21,3865483
201.220.24.0/24,3865483
201.220.25.0/24,3437598
201.220.26.0/24,3624060
201.220.27.0/24,3895114
201.220.28.0/24,3865483
201.220.29.0/24,3624060
201.220.30.0/23,3686110
201.220.32.0/19,3686110
201.220.64.0/19,3686110
201.220.96.0/19,3895114
201.220.128.0/20,3608932
201.220.144.0/20,3865483
201.220.160.0/19,3865483
201.220.192.0/19,3562981
201.220.224.0/19,3895114
201.221.0.0/18,3439705
201.221.64.0/19,3573591
201.221.96.0/20,3865483
201.221.120.0/24,3865483
201.221.121.0/24,3895114
201.221.122.0/24,3686110
201.221.123.0/24,3895114
201.221.124.0/23,3686110
201.221.126.0/24,3508796
201.221.127.0/24,3658394
201.221.128.0/18,3686110
201.221.192.0/19,3895114
201.221.224.0/19,3703430
201.222.0.0/20,3625428
201.222.16.0/22,3865483
201.222.20.0/22,3469034
201.222.24.0/21,3469034
201.222.48.0/21,3437598
201.222.56.0/22,3865483
201.222.60.0/22,3595528
201.222.64.0/18,3923057
201.222.128.0/17,3895114
201.223.0.0/16,3895114
201.224.0.0/14,3703430
201.228.0.0/16,3686110
201.229.0.0/17,3577279
201.229.128.0/17,3508796
201.230.0.0/16,3932488
201.231.0.0/16,3865483
201.232.0.0/16,3686110
201.233.0.0/19,3686110
201.233.32.0/20,3686110
201.233.48.0/29,3686110
201.233.48.8/29,3686110
201.233.48.16/28,3686110
201.233.48.32/27,3686110
201.233.48.64/26,3686110
201.233.48.128/25,3686110
201.233.49.0/24,3686110
201.233.50.0/23,3686110
201.233.52.0/22,3686110
201.233.56.0/21,3686110
201.233.64.0/18,3686110
201.233.128.0/17,3686110
201.234.0.0/19,3865483
201.234.32.0/20,3865483
201.234.48.0/22,3865483
201.234.52.0/23,3865483
201.234.54.0/25,3865483
201.234.54.128/26,3865483
201.234.54.192/28,3865483
201.234.54.208/29,3932488
201.234.54.216/29,3865483
201.234.54.224/27,3865483
201.234.55.0/24,3865483
201.234.56.0/21,3865483
201.234.64.0/24,3865483
201.234.65.0/24,3865483
201.234.66.0/23,3865483
201.234.68.0/24,3865483
201.234.69.0/24,3865483
201.234.70.0/23,3865483
201.234.72.0/21,3865483
201.234.80.0/22,3865483
201.234.84.0/25,3865483
201.234.84.128/27,3865483
201.234.84.160/28,3865483
201.234.84.176/29,3865483
201.234.84.184/29,3865483
201.234.84.192/26,3865483
201.234.85.0/24,3865483
201.234.86.0/23,3865483
201.234.88.0/21,3865483
201.234.96.0/20,3865483
201.234.112.0/24,3865483
201.234.113.0/24,3865483
201.234.114.0/23,3865483
201.234.116.0/22,3865483
201.234.120.0/24,3865483
201.234.121.0/25,3932488
201.234.121.128/25,3865483
201.234.122.0/23,3865483
201.234.124.0/22,3865483
201.234.128.0/19,3865483
201.234.160.0/20,3865483
201.234.176.0/21,3865483
201.234.184.0/22,3865483
201.234.188.0/23,3865483
201.234.190.0/23,3865483
201.234.192.0/20,3658394
201.234.208.0/27,3865483
201.234.208.32/29,3865483
201.234.208.40/29,3865483
201.234.208.48/29,3865483
201.234.208.56/30,3865483
201.234.208.60/30,3865483
201.234.208.64/26,3865483
201.234.208.128/25,3865483
201.234.209.0/25,3865483
201.234.209.128/27,3865483
201.234.209.160/30,3865483
201.234.209.164/30,3865483
201.234.209.168/29,3865483
201.234.209.176/29,3865483
201.234.209.184/30,3865483
201.234.209.188/30,3865483
201.234.209.192/26,3865483
201.234.210.0/23,3865483
201.234.212.0/23,3865483
201.234.214.0/23,3865483
201.234.216.0/24,3865483
201.234.217.0/26,3865483
201.234.217.64/27,3865483
201.234.217.96/30,3865483
201.234.217.100/30,3865483
201.234.217.104/29,3865483
201.234.217.112/28,3865483
201.234.217.128/25,3865483
201.234.218.0/23,3865483
201.234.220.0/24,3865483
201.234.221.0/25,3865483
201.234.221.128/27,3865483
201.234.221.160/28,3865483
201.234.221.176/29,3865483
201.234.221.184/30,3865483
201.234.221.188/30,3865483
201.234.221.192/26,3865483
201.234.222.0/26,3865483
201.234.222.64/27,3865483
201.234.222.96/29,3865483
201.234.222.104/30,3865483
201.234.222.108/30,3865483
201.234.222.112/28,3865483
201.234.222.128/25,3865483
201.234.223.0/24,3865483
201.234.224.0/20,3625428
201.234.240.0/21,3865483
201.234.248.0/21,3865483
201.235.0.0/16,3865483
201.236.0.0/17,3895114
201.236.128.0/18,3895114
201.236.192.0/18,3686110
201.237.0.0/16,3624060
201.238.0.0/18,3625428
201.238.64.0/18,3573591
201.238.128.0/18,3658394
201.238.192.0/18,3895114
201.239.0.0/16,3895114
201.240.0.0/16,3932488
201.241.0.0/16,3895114
201.242.0.0/15,3625428
201.244.0.0/15,3686110
201.246.0.0/16,3895114
201.247.0.0/16,3585968
201.248.0.0/15,3625428
201.250.0.0/15,3865483
201.252.0.0/14,3865483
202.0.0.0/20,2077456
202.0.16.0/20,1694008
202.0.32.0/19,2186224
202.0.64.0/24,2077456
202.0.65.0/24,1861060
202.0.66.0/24,1861060
202.0.67.0/24,2077456
202.0.68.0/23,2077456
202.0.70.0/24,2077456
202.0.71.0/24,1880251
202.0.72.0/23,1861060
202.0.74.0/23,2077456
202.0.76.0/24,1861060
202.0.77.0/25,
202.0.77.128/26,
202.0.77.192/30,
202.0.77.196/32,
202.0.77.197/32,
202.0.77.198/31,
202.0.77.200/29,
202.0.77.208/28,
202.0.77.224/27,
202.0.78.0/24,2077456
202.0.79.0/24,1562822
202.0.80.0/24,2088628
202.0.81.0/24,2077456
202.0.82.0/23,2077456
202.0.84.0/24,2186224
202.0.85.0/24,2077456
202.0.86.0/23,2077456
202.0.88.0/23,1643084
202.0.90.0/24,2077456
202.0.91.0/24,1694008
202.0.92.0/23,1643084
202.0.94.0/24,1210997
202.0.95.0/24,2077456
202.0.96.0/24,2077456
202.0.97.0/24,1269750
202.0.98.0/23,2077456
202.0.100.0/23,1814991
202.0.102.0/24,2077456
202.0.103.0/24,1269750
202.0.104.0/24,1880251
202.0.105.0/24,2077456
202.0.106.0/24,2077456
202.0.107.0/24,1643084
202.0.108.0/24,2077456
202.0.109.0/24,1269750
202.0.110.0/24,1168579
202.0.111.0/24,1605651
202.0.112.0/24,1269750
202.0.113.0/24,2077456
202.0.114.0/24,2077456
202.0.115.0/24,1269750
202.0.116.0/24,1269750
202.0.117.0/24,1605651
202.0.118.0/23,1605651
202.0.120.0/24,1605651
202.0.121.0/24,2186224
202.0.122.0/23,1814991
202.0.124.0/23,2186224
202.0.126.0/23,1880251
202.0.128.0/20,1819730
202.0.144.0/22,1694008
202.0.148.0/24,1269750
202.0.149.0/24,1880251
202.0.150.0/24,2077456
202.0.151.0/24,2186224
202.0.152.0/22,2077456
202.0.156.0/22,2139685
202.0.160.0/20,1819730
202.0.176.0/22,1814991
202.0.180.0/22,1819730
202.0.184.0/21,2077456
202.0.192.0/18,2077456
202.1.0.0/23,2077456
202.1.2.0/24,1819730
202.1.3.0/24,2077456
202.1.4.0/24,1269750
202.1.5.0/24,1880251
202.1.6.0/23,1819730
202.1.8.0/21,2186224
202.1.32.0/19,2088628
202.1.64.0/19,1880251
202.1.96.0/24,1880251
202.1.97.0/24,1880251
202.1.98.0/23,1880251
202.1.100.0/22,1880251
202.1.104.0/24,1880251
202.1.105.0/25,1880251
202.1.105.128/26,1880251
202.1.105.192/26,1880251
202.1.106.0/23,1880251
202.1.108.0/22,1880251
202.1.112.0/23,1880251
202.1.114.0/23,1694008
202.1.116.0/22,1819730
202.1.120.0/21,1269750
202.1.128.0/19,1880251
202.1.160.0/19,2103350
202.1.192.0/20,1282028
202.1.208.0/20,1861060
202.1.232.0/24,1819730
202.1.233.0/24,2077456
202.1.234.0/23,2077456
202.1.236.0/24,1643084
202.1.237.0/24,2077456
202.1.238.0/24,2077456
202.1.239.0/24,1880251
202.1.240.0/20,2088628
202.2.0.0/22,2077456
202.2.4.0/22,2186224
202.2.8.0/21,2186224
202.2.16.0/20,2077456
202.2.32.0/20,1819730
202.2.48.0/22,1819730
202.2.52.0/22,1668284
202.2.56.0/21,2077456
202.2.64.0/20,1819730
202.2.80.0/21,1819730
202.2.88.0/22,1861060
202.2.92.0/23,2077456
202.2.94.0/24,2077456
202.2.95.0/24,2077456
202.2.96.0/19,2110297
202.2.128.0/17,1861060
202.3.0.0/22,2077456
202.3.4.0/23,2077456
202.3.6.0/23,1819730
202.3.8.0/22,2077456
202.3.12.0/24,2077456
202.3.13.0/24,1880251
202.3.14.0/24,1643084
202.3.15.0/24,1269750
202.3.16.0/20,1835841
202.3.32.0/21,2186224
202.3.40.0/21,2186224
202.3.48.0/20,2186224
202.3.64.0/24,1269750
202.3.65.0/24,2077456
202.3.66.0/24,1269750
202.3.67.0/24,2077456
202.3.68.0/22,1605651
202.3.72.0/23,1269750
202.3.74.0/24,2077456
202.3.75.0/24,1733045
202.3.76.0/24,1149361
202.3.77.0/24,1269750
202.3.78.0/24,1880251
202.3.79.0/24,2077456
